Timestamp,Store,Dept,Model,Parameters,Train_Period,Test_Period,Features_Count,Features_List_Used,MAE,RMSE,MAPE
2025-05-21 23:34:22,1,1,LSTM_S1D1,"{'lstm_units': 64, 'dropout_rate': 0.2, 'epochs': 10, 'batch_size': 32, 'learning_rate': 0.001, 'patience': 5, 'lr_patience': 3, 'sequence_length': 12, 'input_shape_str': '(12, 23)', 'model_path': '/Users/ramesh/Desktop/supply_chain_ai_platform/models_store/demand_forecasting/LSTM_S1D1_20250521233432.keras', 'feature_scaler_path': '/Users/ramesh/Desktop/supply_chain_ai_platform/models_store/demand_forecasting/scalers/feature_scaler_S1D1_202505212334.joblib', 'target_scaler_path': '/Users/ramesh/Desktop/supply_chain_ai_platform/models_store/demand_forecasting/scalers/target_scaler_S1D1_202505212334.joblib', 'actual_epochs': 9, 'features_used_for_lstm_input': ['Weekly_Sales', 'IsHoliday', 'Temperature', 'Fuel_Price', 'CPI', 'Unemployment', 'MarkDown1', 'MarkDown2', 'MarkDown3', 'MarkDown4', 'MarkDown5', 'Size', 'Year', 'Month_sin', 'Month_cos', 'WeekOfYear_sin', 'WeekOfYear_cos', 'Sales_Lag_1', 'Sales_Lag_4', 'Sales_Lag_52', 'Sales_Roll_Mean_4', 'Sales_Roll_Std_4', 'Type_Encoded'], 'train_period_in_params': '2011-02-04 to 2012-06-22', 'test_period_in_params': '2012-06-29 to 2012-10-26'}",2011-02-04 to 2012-06-22,2012-06-29 to 2012-10-26,23,"['Weekly_Sales', 'IsHoliday', 'Temperature', 'Fuel_Price', 'CPI', 'Unemployment', 'MarkDown1', 'MarkDown2', 'MarkDown3', 'MarkDown4', 'MarkDown5', 'Size', 'Year', 'Month_sin', 'Month_cos', 'WeekOfYear_sin', 'WeekOfYear_cos', 'Sales_Lag_1', 'Sales_Lag_4', 'Sales_Lag_52', 'Sales_Roll_Mean_4', 'Sales_Roll_Std_4', 'Type_Encoded']",1721.9184505208334,2150.1728173865445,7.835361842021597
